,net_worth_billions,age,clusters
18779,1.5,44.0,1
18780,1.5,61.0,0
18781,1.5,53.0,1
18782,1.5,93.0,3
18783,1.5,62.0,0
18784,1.5,55.0,0
18785,1.5,52.0,1
18786,1.5,66.0,0
18787,1.5,42.0,1
18788,1.5,56.0,0
18789,1.5,49.0,1
18790,1.5,68.0,0
18791,1.5,63.0,0
18792,1.5,92.0,3
18793,1.5,70.0,0
18794,1.5,70.0,0
18795,1.5,47.0,1
18796,1.5,70.0,0
18797,1.5,53.0,1
18798,1.5,63.0,0
18799,1.5,67.0,0
18800,1.5,59.0,0
18801,1.5,48.0,1
18802,1.5,85.0,3
18803,1.5,55.0,0
18804,1.5,67.0,0
18805,1.5,45.0,1
18806,1.5,60.0,0
18807,1.5,50.0,1
18808,1.5,49.0,1
18809,1.5,68.0,0
18810,1.5,66.0,0
18811,1.5,58.0,0
18812,1.5,41.0,1
18813,1.5,43.0,1
18814,1.5,55.0,0
18815,1.5,40.0,1
18816,1.5,68.0,0
18817,1.5,64.0,0
18818,1.5,69.0,0
18819,1.5,69.0,0
18820,1.5,58.0,0
18821,1.5,72.0,3
18822,1.5,71.0,3
18823,1.5,73.0,3
18824,1.5,48.0,1
18825,1.5,59.0,0
18826,1.5,60.0,0
18827,1.5,77.0,3
18828,1.5,52.0,1
18829,1.5,45.0,1
18830,1.5,74.0,3
18831,1.5,54.0,0
18832,1.5,72.0,3
18833,1.5,72.0,3
18834,1.5,57.0,0
18835,1.5,64.0,0
18836,1.5,89.0,3
18837,1.5,79.0,3
18838,1.5,75.0,3
18839,1.5,50.0,1
18840,1.5,84.0,3
18841,1.5,85.0,3
18842,1.5,34.0,1
18843,1.5,94.0,3
18844,1.5,63.0,0
18845,1.5,44.0,1
18846,1.5,78.0,3
18847,1.5,64.0,0
18848,1.5,58.0,0
18849,1.5,70.0,0
18850,1.5,41.0,1
18851,1.5,59.0,0
18852,1.5,54.0,0
18853,1.5,54.0,0
18854,1.5,54.0,0
18855,1.5,56.0,0
18856,1.5,75.0,3
18857,1.5,50.0,1
18858,1.5,46.0,1
18859,1.5,63.0,0
18860,1.5,45.0,1
18861,1.4,75.0,3
18862,1.4,62.0,0
18863,1.4,75.0,3
18864,1.4,66.0,0
18865,1.4,72.0,3
18866,1.4,21.0,1
18867,1.4,22.0,1
18868,1.4,66.0,0
18869,1.4,65.0,0
18870,1.4,47.0,1
18871,1.4,57.0,0
18872,1.4,76.0,3
18873,1.4,69.0,0
18874,1.4,67.0,0
18875,1.4,73.0,3
18876,1.4,42.0,1
18877,1.4,44.0,1
18878,1.4,71.0,3
18879,1.4,53.0,1
18880,1.4,47.0,1
18881,1.4,69.0,0
18882,1.4,49.0,1
18883,1.4,86.0,3
18884,1.4,72.0,3
18885,1.4,65.0,0
18886,1.4,61.0,0
18887,1.4,63.0,0
18888,1.4,54.0,0
18889,1.4,85.0,3
18890,1.4,49.0,1
18891,1.4,73.0,3
18892,1.4,44.0,1
18893,1.4,72.0,3
18894,1.4,69.0,0
18895,1.4,89.0,3
18896,1.4,51.0,1
18897,1.4,58.0,0
18898,1.4,72.0,3
18899,1.4,69.0,0
18900,1.4,54.0,0
18901,1.4,65.0,0
18902,1.4,68.0,0
18903,1.4,96.0,3
18904,1.4,87.0,3
18905,1.4,70.0,0
18906,1.4,71.0,3
18907,1.4,52.0,1
18908,1.4,45.0,1
18909,1.4,68.0,0
18910,1.4,66.0,0
18911,1.4,77.0,3
18912,1.4,64.0,0
18913,1.4,72.0,3
18914,1.4,54.0,0
18915,1.4,50.0,1
18916,1.4,63.0,0
18917,1.4,65.0,0
18918,1.4,50.0,1
18919,1.4,64.0,0
18920,1.4,72.0,3
18921,1.4,57.0,0
18922,1.4,50.0,1
18923,1.4,54.0,0
18924,1.4,54.0,0
18925,1.4,69.0,0
18926,1.4,68.0,0
18927,1.4,69.0,0
18928,1.4,38.0,1
18929,1.4,57.0,0
18930,1.4,64.0,0
18931,1.4,72.0,3
18932,1.4,84.0,3
18933,1.4,82.0,3
18934,1.4,70.0,0
18935,1.4,74.0,3
18936,1.4,59.0,0
18937,1.4,35.0,1
18938,1.4,63.0,0
18939,1.4,53.0,1
18940,1.4,67.0,0
18941,1.4,58.0,0
18942,1.4,58.0,0
18943,1.4,70.0,0
18944,1.4,68.0,0
18945,1.4,63.0,0
18946,1.4,55.0,0
18947,1.4,70.0,0
18948,1.4,69.0,0
18949,1.4,48.0,1
18950,1.4,45.0,1
18951,1.4,48.0,1
18952,1.4,61.0,0
18953,1.4,66.0,0
18954,1.4,67.0,0
18955,1.4,47.0,1
18956,1.4,67.0,0
18957,1.4,74.0,3
18958,1.4,60.0,0
18959,1.4,43.0,1
18960,1.4,68.0,0
18961,1.4,53.0,1
18962,1.4,42.0,1
18963,1.4,49.0,1
18964,1.4,63.0,0
18965,1.4,52.0,1
18966,1.4,73.0,3
18967,1.3,94.0,3
18968,1.3,81.0,3
18969,1.3,47.0,1
18970,1.3,66.0,0
18971,1.3,65.0,0
18972,1.3,40.0,1
18973,1.3,59.0,0
18974,1.3,72.0,3
18975,1.3,82.0,3
18976,1.3,49.0,1
18977,1.3,50.0,1
18978,1.3,82.0,3
18979,1.3,64.0,0
18980,1.3,77.0,3
18981,1.3,52.0,1
18982,1.3,61.0,0
18983,1.3,54.0,0
18984,1.3,52.0,1
18985,1.3,60.0,0
18986,1.3,72.0,3
18987,1.3,53.0,1
18988,1.3,51.0,1
18989,1.3,82.0,3
18990,1.3,47.0,1
18991,1.3,42.0,1
18992,1.3,46.0,1
18993,1.3,39.0,1
18994,1.3,37.0,1
18995,1.3,63.0,0
18996,1.3,54.0,0
18997,1.3,59.0,0
18998,1.3,65.0,0
18999,1.3,84.0,3
19000,1.3,67.0,0
19001,1.3,60.0,0
19002,1.3,50.0,1
19003,1.3,68.0,0
19004,1.3,75.0,3
19005,1.3,90.0,3
19006,1.3,68.0,0
19007,1.3,50.0,1
19008,1.3,56.0,0
19009,1.3,55.0,0
19010,1.3,72.0,3
19011,1.3,63.0,0
19012,1.3,54.0,0
19013,1.3,56.0,0
19014,1.3,55.0,0
19015,1.3,55.0,0
19016,1.3,38.0,1
19017,1.3,64.0,0
19018,1.3,83.0,3
19019,1.3,63.0,0
19020,1.3,58.0,0
19021,1.3,68.0,0
19022,1.3,66.0,0
19023,1.3,63.0,0
19024,1.3,36.0,1
19025,1.3,65.0,0
19026,1.3,84.0,3
19027,1.3,56.0,0
19028,1.3,44.0,1
19029,1.3,53.0,1
19030,1.3,58.0,0
19031,1.3,78.0,3
19032,1.3,46.0,1
19033,1.3,40.0,1
19034,1.3,31.0,1
19035,1.3,65.0,0
19036,1.3,80.0,3
19037,1.3,72.0,3
19038,1.3,63.0,0
19039,1.3,65.0,0
19040,1.3,72.0,3
19041,1.3,66.0,0
19042,1.3,63.0,0
19043,1.3,47.0,1
19044,1.3,91.0,3
19045,1.3,48.0,1
19046,1.3,78.0,3
19047,1.3,44.0,1
19048,1.3,68.0,0
19049,1.3,68.0,0
19050,1.3,60.0,0
19051,1.3,72.0,3
19052,1.3,90.0,3
19053,1.3,54.0,0
19054,1.3,52.0,1
19055,1.3,57.0,0
19056,1.3,67.0,0
19057,1.3,53.0,1
19058,1.3,56.0,0
19059,1.3,77.0,3
19060,1.3,67.0,0
19061,1.3,67.0,0
19062,1.3,32.0,1
19063,1.3,52.0,1
19064,1.3,71.0,3
19065,1.3,82.0,3
19066,1.3,44.0,1
19067,1.3,59.0,0
19068,1.3,63.0,0
19069,1.3,57.0,0
19070,1.3,60.0,0
19071,1.3,58.0,0
19072,1.3,52.0,1
19073,1.3,56.0,0
19074,1.3,54.0,0
19075,1.3,66.0,0
19076,1.3,51.0,1
19077,1.3,57.0,0
19078,1.2,58.0,0
19079,1.2,63.0,0
19080,1.2,63.0,0
19081,1.2,64.0,0
19082,1.2,46.0,1
19083,1.2,55.0,0
19084,1.2,81.0,3
19085,1.2,67.0,0
19086,1.2,54.0,0
19087,1.2,72.0,3
19088,1.2,45.0,1
19089,1.2,74.0,3
19090,1.2,58.0,0
19091,1.2,56.0,0
19092,1.2,75.0,3
19093,1.2,48.0,1
19094,1.2,48.0,1
19095,1.2,47.0,1
19096,1.2,35.0,1
19097,1.2,66.0,0
19098,1.2,67.0,0
19099,1.2,60.0,0
19100,1.2,71.0,3
19101,1.2,52.0,1
19102,1.2,52.0,1
19103,1.2,55.0,0
19104,1.2,63.0,0
19105,1.2,77.0,3
19106,1.2,59.0,0
19107,1.2,60.0,0
19108,1.2,51.0,1
19109,1.2,51.0,1
19110,1.2,73.0,3
19111,1.2,67.0,0
19112,1.2,77.0,3
19113,1.2,64.0,0
19114,1.2,44.0,1
19115,1.2,73.0,3
19116,1.2,34.0,1
19117,1.2,53.0,1
19118,1.2,73.0,3
19119,1.2,63.0,0
19120,1.2,77.0,3
19121,1.2,65.0,0
19122,1.2,75.0,3
19123,1.2,60.0,0
19124,1.2,57.0,0
19125,1.2,90.0,3
19126,1.2,75.0,3
19127,1.2,54.0,0
19128,1.2,54.0,0
19129,1.2,65.0,0
19130,1.2,57.0,0
19131,1.2,77.0,3
19132,1.2,48.0,1
19133,1.2,46.0,1
19134,1.2,71.0,3
19135,1.2,71.0,3
19136,1.2,58.0,0
19137,1.2,50.0,1
19138,1.2,67.0,0
19139,1.2,54.0,0
19140,1.2,53.0,1
19141,1.2,66.0,0
19142,1.2,49.0,1
19143,1.2,60.0,0
19144,1.2,50.0,1
19145,1.2,67.0,0
19146,1.2,53.0,1
19147,1.2,71.0,3
19148,1.2,87.0,3
19149,1.2,37.0,1
19150,1.2,55.0,0
19151,1.2,49.0,1
19152,1.2,62.0,0
19153,1.2,74.0,3
19154,1.2,74.0,3
19155,1.2,46.0,1
19156,1.2,62.0,0
19157,1.2,69.0,0
19158,1.2,76.0,3
19159,1.2,50.0,1
19160,1.2,61.0,0
19161,1.2,65.0,0
19162,1.2,80.0,3
19163,1.2,61.0,0
19164,1.2,45.0,1
19165,1.2,53.0,1
19166,1.2,71.0,3
19167,1.2,55.0,0
19168,1.2,53.0,1
19169,1.2,50.0,1
19170,1.2,49.0,1
19171,1.2,63.0,0
19172,1.2,59.0,0
19173,1.2,68.0,0
19174,1.2,77.0,3
19175,1.2,92.0,3
19176,1.2,74.0,3
19177,1.2,35.0,1
19178,1.2,80.0,3
19179,1.2,91.0,3
19180,1.2,41.0,1
19181,1.2,59.0,0
19182,1.2,66.0,0
19183,1.2,64.0,0
19184,1.2,78.0,3
19185,1.2,56.0,0
19186,1.2,73.0,3
19187,1.2,47.0,1
19188,1.2,72.0,3
19189,1.2,30.0,1
19190,1.2,49.0,1
19191,1.2,61.0,0
19192,1.2,75.0,3
19193,1.2,52.0,1
19194,1.2,68.0,0
19195,1.2,63.0,0
19196,1.2,46.0,1
19197,1.2,48.0,1
19198,1.2,48.0,1
19199,1.2,55.0,0
19200,1.2,57.0,0
19201,1.2,57.0,0
19202,1.2,60.0,0
19203,1.2,50.0,1
19204,1.2,82.0,3
19205,1.2,57.0,0
19206,1.2,47.0,1
19207,1.2,61.0,0
19208,1.2,82.0,3
19209,1.2,53.0,1
19210,1.1,51.0,1
19211,1.1,79.0,3
19212,1.1,64.0,0
19213,1.1,63.0,0
19214,1.1,71.0,3
19215,1.1,61.0,0
19216,1.1,51.0,1
19217,1.1,59.0,0
19218,1.1,58.0,0
19219,1.1,56.0,0
19220,1.1,71.0,3
19221,1.1,80.0,3
19222,1.1,63.0,0
19223,1.1,65.0,0
19224,1.1,45.0,1
19225,1.1,38.0,1
19226,1.1,65.0,0
19227,1.1,55.0,0
19228,1.1,58.0,0
19229,1.1,54.0,0
19230,1.1,55.0,0
19231,1.1,63.0,0
19232,1.1,63.0,0
19233,1.1,63.0,0
19234,1.1,72.0,3
19235,1.1,64.0,0
19236,1.1,59.0,0
19237,1.1,45.0,1
19238,1.1,65.0,0
19239,1.1,62.0,0
19240,1.1,52.0,1
19241,1.1,46.0,1
19242,1.1,74.0,3
19243,1.1,60.0,0
19244,1.1,60.0,0
19245,1.1,86.0,3
19246,1.1,35.0,1
19247,1.1,51.0,1
19248,1.1,64.0,0
19249,1.1,71.0,3
19250,1.1,71.0,3
19251,1.1,66.0,0
19252,1.1,66.0,0
19253,1.1,52.0,1
19254,1.1,48.0,1
19255,1.1,53.0,1
19256,1.1,63.0,0
19257,1.1,72.0,3
19258,1.1,54.0,0
19259,1.1,54.0,0
19260,1.1,66.0,0
19261,1.1,53.0,1
19262,1.1,63.0,0
19263,1.1,58.0,0
19264,1.1,53.0,1
19265,1.1,46.0,1
19266,1.1,57.0,0
19267,1.1,81.0,3
19268,1.1,56.0,0
19269,1.1,45.0,1
19270,1.1,53.0,1
19271,1.1,53.0,1
19272,1.1,49.0,1
19273,1.1,54.0,0
19274,1.1,86.0,3
19275,1.1,51.0,1
19276,1.1,46.0,1
19277,1.1,47.0,1
19278,1.1,53.0,1
19279,1.1,49.0,1
19280,1.1,72.0,3
19281,1.1,66.0,0
19282,1.1,52.0,1
19283,1.1,67.0,0
19284,1.1,46.0,1
19285,1.1,47.0,1
19286,1.1,50.0,1
19287,1.1,56.0,0
19288,1.1,64.0,0
19289,1.1,81.0,3
19290,1.1,44.0,1
19291,1.1,60.0,0
19292,1.1,51.0,1
19293,1.1,68.0,0
19294,1.1,61.0,0
19295,1.1,45.0,1
19296,1.1,54.0,0
19297,1.1,61.0,0
19298,1.1,44.0,1
19299,1.1,65.0,0
19300,1.1,42.0,1
19301,1.1,43.0,1
19302,1.1,47.0,1
19303,1.1,44.0,1
19304,1.1,50.0,1
19305,1.1,65.0,0
19306,1.1,64.0,0
19307,1.1,83.0,3
19308,1.1,64.0,0
19309,1.1,66.0,0
19310,1.1,77.0,3
19311,1.1,54.0,0
19312,1.1,64.0,0
19313,1.1,61.0,0
19314,1.1,40.0,1
19315,1.1,52.0,1
19316,1.1,68.0,0
19317,1.1,82.0,3
19318,1.1,67.0,0
19319,1.1,69.0,0
19320,1.1,74.0,3
19321,1.1,85.0,3
19322,1.1,70.0,0
19323,1.1,52.0,1
19324,1.1,60.0,0
19325,1.1,73.0,3
19326,1.1,56.0,0
19327,1.1,78.0,3
19328,1.1,56.0,0
19329,1.1,63.0,0
19330,1.1,42.0,1
19331,1.1,44.0,1
19332,1.1,49.0,1
19333,1.1,51.0,1
19334,1.1,61.0,0
19335,1.0,61.0,0
19336,1.0,60.0,0
19337,1.0,47.0,1
19338,1.0,45.0,1
19339,1.0,55.0,0
19340,1.0,86.0,3
19341,1.0,71.0,3
19342,1.0,61.0,0
19343,1.0,80.0,3
19344,1.0,79.0,3
19345,1.0,54.0,0
19346,1.0,77.0,3
19347,1.0,27.0,1
19348,1.0,29.0,1
19349,1.0,67.0,0
19350,1.0,69.0,0
19351,1.0,44.0,1
19352,1.0,54.0,0
19353,1.0,73.0,3
19354,1.0,66.0,0
19355,1.0,53.0,1
19356,1.0,62.0,0
19357,1.0,74.0,3
19358,1.0,64.0,0
19359,1.0,56.0,0
19360,1.0,69.0,0
19361,1.0,55.0,0
19362,1.0,56.0,0
19363,1.0,48.0,1
19364,1.0,54.0,0
19365,1.0,88.0,3
19366,1.0,33.0,1
19367,1.0,38.0,1
19368,1.0,54.0,0
19369,1.0,55.0,0
19370,1.0,59.0,0
19371,1.0,56.0,0
19372,1.0,52.0,1
19373,1.0,62.0,0
19374,1.0,62.0,0
19375,1.0,53.0,1
19376,1.0,50.0,1
19377,1.0,70.0,0
19378,1.0,63.0,0
19379,1.0,53.0,1
19380,1.0,54.0,0
19381,1.0,47.0,1
19382,1.0,80.0,3
19383,1.0,76.0,3
19384,1.0,62.0,0
19385,1.0,72.0,3
19386,1.0,59.0,0
19387,1.0,69.0,0
19388,1.0,60.0,0
19389,1.0,78.0,3
19390,1.0,54.0,0
19391,1.0,63.0,0
19392,1.0,51.0,1
19393,1.0,75.0,3
19394,1.0,91.0,3
19395,1.0,80.0,3
19396,1.0,63.0,0
19397,1.0,35.0,1
19398,1.0,66.0,0
19399,1.0,67.0,0
19400,1.0,61.0,0
19401,1.0,49.0,1
19402,1.0,54.0,0
19403,1.0,73.0,3
19404,1.0,77.0,3
19405,1.0,68.0,0
19406,1.0,63.0,0
19407,1.0,66.0,0
19408,1.0,55.0,0
19409,1.0,67.0,0
19410,1.0,84.0,3
19411,1.0,55.0,0
19412,1.0,62.0,0
19413,1.0,48.0,1
19414,1.0,53.0,1
19415,1.0,50.0,1
19416,1.0,55.0,0
19417,1.0,51.0,1
19418,1.0,52.0,1
19419,1.0,54.0,0
19420,131.0,55.0,2
19421,96.5,63.0,2
19422,82.5,88.0,2
19423,76.0,70.0,2
19424,64.0,79.0,2
19425,62.7,82.0,2
19426,62.5,74.0,2
19427,62.3,34.0,2
19428,55.5,77.0,2
19429,50.8,45.0,2
19430,50.5,83.0,2
19431,50.5,78.0,2
19432,50.0,61.0,2
19433,49.8,45.0,2
19434,49.3,65.0,2
19435,44.6,70.0,4
19436,44.4,69.0,4
19437,44.3,74.0,4
19438,41.2,62.0,4
19439,38.8,47.0,4
19440,37.3,54.0,4
19441,36.2,60.0,4
19442,36.1,63.0,4
19443,35.1,85.0,4
19444,34.3,54.0,4
19445,33.4,81.0,4
19446,32.5,61.0,4
19447,31.7,90.0,4
19448,30.1,91.0,4
19449,29.7,82.0,4
19450,25.2,80.0,4
19451,24.0,63.0,4
19452,23.9,79.0,4
19453,23.9,83.0,4
19454,22.8,79.0,4
19455,22.6,73.0,4
19456,22.6,79.0,4
19457,22.6,64.0,4
19458,22.4,54.0,4
19459,22.3,47.0,4
19460,22.2,70.0,4
19461,22.1,37.0,4
19462,21.6,61.0,4
19463,21.5,80.0,4
19464,21.3,62.0,4
19465,21.0,56.0,4
19466,20.7,68.0,4
19467,20.5,53.0,4
19468,20.1,66.0,4
19469,19.8,83.0,4
19470,19.8,76.0,4
19471,19.4,87.0,4
19472,18.9,74.0,4
19473,18.6,78.0,4
19474,18.6,55.0,4
19475,18.5,79.0,4
19476,18.4,69.0,4
19477,18.1,58.0,4
19478,17.7,61.0,4
19479,17.5,52.0,4
19480,17.4,68.0,4
19481,17.4,83.0,4
19482,17.1,89.0,4
19483,17.1,74.0,4
19484,16.9,63.0,4
19485,16.9,67.0,4
19486,16.9,77.0,4
19487,16.4,86.0,4
19488,16.3,73.0,4
19489,16.2,35.0,1
19490,15.6,57.0,4
19491,15.6,71.0,4
19492,15.5,54.0,4
19493,15.4,76.0,4
19494,15.2,79.0,4
19495,15.2,65.0,4
19496,15.2,32.0,1
19497,15.1,89.0,3
19498,15.0,54.0,4
19499,15.0,89.0,3
19500,14.7,47.0,4
19501,14.6,81.0,4
19502,14.6,89.0,3
19503,14.6,73.0,4
19504,14.6,70.0,4
19505,14.6,68.0,4
19506,14.5,74.0,4
19507,14.3,48.0,4
19508,14.2,64.0,4
19509,13.8,46.0,1
19510,13.6,55.0,4
19511,13.6,68.0,4
19512,13.6,77.0,4
19513,13.5,39.0,1
19514,13.5,75.0,4
19515,13.4,78.0,4
19516,13.4,54.0,4
19517,13.3,65.0,4
19518,13.3,47.0,1
19519,13.2,72.0,4
19520,12.9,62.0,4
19521,12.9,81.0,3
19522,12.9,63.0,4
19523,12.8,95.0,3
19524,12.7,73.0,4
19525,12.6,65.0,4
19526,12.4,52.0,1
19527,12.4,80.0,3
19528,12.4,77.0,3
19529,12.1,66.0,4
19530,12.1,49.0,1
19531,12.0,63.0,4
19532,12.0,92.0,3
19533,11.8,78.0,3
19534,11.8,59.0,0
19535,11.8,89.0,3
19536,11.7,50.0,1
19537,11.6,61.0,0
19538,11.5,61.0,0
19539,11.4,51.0,1
19540,11.2,83.0,3
19541,11.1,51.0,1
19542,11.1,64.0,0
19543,11.1,34.0,1
19544,11.1,63.0,0
19545,11.1,63.0,0
19546,11.0,51.0,1
19547,10.9,79.0,3
19548,10.8,74.0,3
19549,10.8,86.0,3
19550,10.8,72.0,3
19551,10.7,51.0,1
19552,10.5,78.0,3
19553,10.5,79.0,3
19554,10.5,49.0,1
19555,10.4,61.0,0
19556,10.2,66.0,0
19557,9.9,69.0,0
19558,9.8,53.0,1
19559,9.7,57.0,0
19560,9.7,90.0,3
19561,9.7,36.0,1
19562,9.6,66.0,0
19563,9.6,43.0,1
19564,9.6,49.0,1
19565,9.6,50.0,1
19566,9.5,77.0,3
19567,9.5,55.0,0
19568,9.4,68.0,0
19569,9.4,76.0,3
19570,9.4,77.0,3
19571,9.4,55.0,0
19572,9.3,71.0,3
19573,9.3,68.0,0
19574,9.3,61.0,0
19575,9.2,65.0,0
19576,9.2,86.0,3
19577,9.1,66.0,0
19578,9.1,63.0,0
19579,9.0,68.0,0
19580,9.0,56.0,0
19581,8.9,69.0,0
19582,8.9,76.0,3
19583,8.9,63.0,0
19584,8.9,70.0,3
19585,8.9,71.0,3
19586,8.7,56.0,0
19587,8.7,62.0,0
19588,8.7,71.0,3
19589,8.7,59.0,0
19590,8.6,54.0,0
19591,8.6,77.0,3
19592,8.5,84.0,3
19593,8.4,60.0,0
19594,8.4,88.0,3
19595,8.4,78.0,3
19596,8.4,73.0,3
19597,8.3,56.0,0
19598,8.3,81.0,3
19599,8.3,88.0,3
19600,8.1,72.0,3
19601,8.1,61.0,0
19602,8.0,53.0,1
19603,8.0,50.0,1
19604,7.9,64.0,0
19605,7.9,66.0,0
19606,7.8,76.0,3
19607,7.8,88.0,3
19608,7.8,55.0,0
19609,7.7,55.0,0
19610,7.6,76.0,3
19611,7.6,78.0,3
19612,7.6,63.0,0
19613,7.6,72.0,3
19614,7.5,56.0,0
19615,7.5,80.0,3
19616,7.5,77.0,3
19617,7.4,87.0,3
19618,7.4,76.0,3
19619,7.3,80.0,3
19620,7.3,66.0,0
19621,7.3,73.0,3
19622,7.2,91.0,3
19623,7.2,77.0,3
19624,7.2,70.0,3
19625,7.2,49.0,1
19626,7.1,68.0,0
19627,7.1,58.0,0
19628,7.0,77.0,3
19629,7.0,90.0,3
19630,7.0,82.0,3
19631,7.0,67.0,0
19632,7.0,66.0,0
19633,7.0,75.0,3
19634,6.9,39.0,1
19635,6.9,67.0,0
19636,6.9,39.0,1
19637,6.9,62.0,0
19638,6.9,85.0,3
19639,6.9,79.0,3
19640,6.9,50.0,1
19641,6.9,75.0,3
19642,6.9,40.0,1
19643,6.8,76.0,3
19644,6.8,68.0,0
19645,6.8,72.0,3
19646,6.8,63.0,0
19647,6.8,52.0,1
19648,6.8,71.0,3
19649,6.8,50.0,1
19650,6.8,55.0,0
19651,6.8,48.0,1
19652,6.7,85.0,3
19653,6.7,71.0,3
19654,6.7,57.0,0
19655,6.7,63.0,0
19656,6.7,52.0,1
19657,6.7,88.0,3
19658,6.6,54.0,0
19659,6.6,53.0,1
19660,6.6,74.0,3
19661,6.6,55.0,0
19662,6.6,50.0,1
19663,6.5,51.0,1
19664,6.5,51.0,1
19665,6.5,77.0,3
19666,6.5,70.0,3
19667,6.5,88.0,3
19668,6.5,61.0,0
19669,6.5,63.0,0
19670,6.5,79.0,3
19671,6.4,67.0,0
19672,6.4,70.0,3
19673,6.4,46.0,1
19674,6.4,58.0,0
19675,6.4,63.0,0
19676,6.3,82.0,3
19677,6.3,68.0,0
19678,6.3,72.0,3
19679,6.3,52.0,1
19680,6.2,60.0,0
19681,6.2,61.0,0
19682,6.2,80.0,3
19683,6.2,63.0,0
19684,6.2,74.0,3
19685,6.2,76.0,3
19686,6.1,50.0,1
19687,6.1,49.0,1
19688,6.1,67.0,0
19689,6.1,57.0,0
19690,6.1,90.0,3
19691,6.0,52.0,1
19692,6.0,64.0,0
19693,6.0,66.0,0
19694,6.0,65.0,0
19695,6.0,67.0,0
19696,6.0,61.0,0
19697,6.0,53.0,1
19698,6.0,78.0,3
19699,6.0,73.0,3
19700,6.0,44.0,1
19701,6.0,54.0,0
19702,6.0,58.0,0
19703,6.0,60.0,0
19704,6.0,62.0,0
19705,6.0,90.0,3
19706,6.0,67.0,0
19707,6.0,64.0,0
19708,6.0,62.0,0
19709,5.9,54.0,0
19710,5.9,36.0,1
19711,5.9,49.0,1
19712,5.9,68.0,0
19713,5.9,33.0,1
19714,5.9,84.0,3
19715,5.9,57.0,0
19716,5.9,84.0,3
19717,5.8,78.0,3
19718,5.8,67.0,0
19719,5.8,42.0,1
19720,5.8,64.0,0
19721,5.8,52.0,1
19722,5.7,71.0,3
19723,5.7,67.0,0
19724,5.7,67.0,0
19725,5.7,56.0,0
19726,5.7,70.0,0
19727,5.7,68.0,0
19728,5.7,92.0,3
19729,5.7,39.0,1
19730,5.6,55.0,0
19731,5.6,56.0,0
19732,5.6,75.0,3
19733,5.6,63.0,0
19734,5.6,89.0,3
19735,5.6,63.0,0
19736,5.5,92.0,3
19737,5.5,80.0,3
19738,5.5,75.0,3
19739,5.5,68.0,0
19740,5.5,75.0,3
19741,5.5,68.0,0
19742,5.5,69.0,0
19743,5.5,77.0,3
19744,5.4,75.0,3
19745,5.4,89.0,3
19746,5.4,57.0,0
19747,5.4,70.0,0
19748,5.4,79.0,3
19749,5.4,71.0,3
19750,5.4,74.0,3
19751,5.4,80.0,3
19752,5.4,38.0,1
19753,5.3,65.0,0
19754,5.3,67.0,0
19755,5.3,46.0,1
19756,5.2,63.0,0
19757,5.2,87.0,3
19758,5.2,74.0,3
19759,5.2,89.0,3
19760,5.2,53.0,1
19761,5.2,90.0,3
19762,5.1,63.0,0
19763,5.1,66.0,0
19764,5.1,42.0,1
19765,5.1,79.0,3
19766,5.1,62.0,0
19767,5.1,92.0,3
19768,5.1,64.0,0
19769,5.1,70.0,0
19770,5.1,77.0,3
19771,5.1,70.0,0
19772,5.1,82.0,3
19773,5.1,85.0,3
19774,5.0,61.0,0
19775,5.0,51.0,1
19776,5.0,38.0,1
19777,5.0,71.0,3
19778,5.0,83.0,3
19779,5.0,86.0,3
19780,5.0,82.0,3
19781,5.0,81.0,3
19782,5.0,63.0,0
19783,5.0,56.0,0
19784,4.9,46.0,1
19785,4.9,70.0,0
19786,4.9,41.0,1
19787,4.9,75.0,3
19788,4.9,72.0,3
19789,4.9,63.0,0
19790,4.9,65.0,0
19791,4.9,87.0,3
19792,4.9,93.0,3
19793,4.9,62.0,0
19794,4.9,55.0,0
19795,4.9,65.0,0
19796,4.9,63.0,0
19797,4.9,57.0,0
19798,4.8,84.0,3
19799,4.8,63.0,0
19800,4.8,52.0,1
19801,4.8,79.0,3
19802,4.8,54.0,0
19803,4.8,53.0,1
19804,4.8,85.0,3
19805,4.8,61.0,0
19806,4.8,59.0,0
19807,4.8,78.0,3
19808,4.8,80.0,3
19809,4.8,46.0,1
19810,4.8,47.0,1
19811,4.8,54.0,0
19812,4.8,52.0,1
19813,4.7,51.0,1
19814,4.7,76.0,3
19815,4.7,61.0,0
19816,4.7,75.0,3
19817,4.7,71.0,3
19818,4.7,43.0,1
19819,4.7,40.0,1
19820,4.7,82.0,3
19821,4.7,63.0,0
19822,4.7,75.0,3
19823,4.7,60.0,0
19824,4.7,54.0,0
19825,4.7,87.0,3
19826,4.7,54.0,0
19827,4.7,67.0,0
19828,4.7,35.0,1
19829,4.7,77.0,3
19830,4.7,74.0,3
19831,4.7,63.0,0
19832,4.6,63.0,0
19833,4.6,85.0,3
19834,4.6,40.0,1
19835,4.6,65.0,0
19836,4.6,57.0,0
19837,4.6,56.0,0
19838,4.6,52.0,1
19839,4.6,95.0,3
19840,4.6,65.0,0
19841,4.6,81.0,3
19842,4.6,47.0,1
19843,4.5,69.0,0
19844,4.5,75.0,3
19845,4.5,68.0,0
19846,4.5,84.0,3
19847,4.5,58.0,0
19848,4.5,70.0,0
19849,4.5,67.0,0
19850,4.5,47.0,1
19851,4.5,45.0,1
19852,4.5,87.0,3
19853,4.5,66.0,0
