,year,rank,net_worth_billions,full_name,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_industries,organization_name,position_in_organization,self_made,wealth_status
31263,2023,2133,1.3,Hoi Kin Hong,70.0,Male,Macau,China,Shanghai,['Real Estate'],,,True,Decreased
31264,2023,2133,1.3,Lillyn Teh Li Hua,,Female,Malaysia,,,['Finance & Investments'],,,False,
31265,2023,2133,1.3,Gregg Hymowitz,57.0,Male,United States,United States,New York,['Finance & Investments'],,,True,
31266,2023,2133,1.3,Mitchell Jacobson,72.0,Male,United States,United States,Locust Valley,['Service'],,,False,Remained Even
31267,2023,2133,1.3,Anurang Jain,61.0,Male,India,India,Aurangabad,['Manufacturing'],,,True,Decreased
31268,2023,2133,1.3,Jiang Guiting & family,64.0,Male,China,China,Dezhou,['Manufacturing'],,,True,Remained Even
31269,2023,2133,1.3,Jin Xin,56.0,Male,China,China,Fuxin,['Manufacturing'],,,True,Decreased
31270,2023,2133,1.3,Conni Jonsson,62.0,Male,Sweden,Sweden,Stockholm,['Finance & Investments'],,,True,Decreased
31271,2023,2133,1.3,George Joseph,101.0,Male,United States,United States,Los Angeles,['Finance & Investments'],,,True,Decreased
31272,2023,2133,1.3,Laurent Junique,57.0,Male,France,Singapore,Singapore,['Technology'],,,True,Increased
31273,2023,2133,1.3,Zbigniew Juroszek & family,60.0,Male,Poland,Poland,Cieszyn,['Diversified'],,,True,Increased
31274,2023,2133,1.3,Alexander Karp,55.0,Male,United States,United States,Palo Alto,['Technology'],Palantir Technologies,Cofounder and CEO,True,Increased
31275,2023,2133,1.3,Joe Kiani,58.0,Male,United States,United States,Irvine,['Healthcare'],Masimo,Chairman and CEO,True,
31276,2023,2133,1.3,Seth Klarman,65.0,Male,United States,United States,Chestnut Hill,['Finance & Investments'],Baupost Group,Investor,True,Decreased
31277,2023,2133,1.3,Kagemasa Kozuki,82.0,Male,Japan,Japan,Tokyo,['Technology'],,,True,Decreased
31278,2023,2133,1.3,Michael Krasny,69.0,Male,United States,United States,Highland Park,['Technology'],Sawdust Investment Management Corp.,Investor,True,Remained Even
31279,2023,2133,1.3,Eduard Kucera,70.0,Male,Czech Republic,Czech Republic,Prague,['Technology'],,,True,Decreased
31280,2023,2133,1.3,Kristo Käärmann,42.0,Male,Estonia,United Kingdom,London,['Finance & Investments'],Wise,Cofounder,True,Increased
31281,2023,2133,1.3,Gary Lauder,60.0,Male,United States,United States,Atherton,['Fashion & Retail'],,,False,Decreased
31282,2023,2133,1.3,Lee Hae-jin,55.0,Male,South Korea,South Korea,Seoul,['Technology'],NAVER Corp.,,True,Decreased
31283,2023,2133,1.3,Art Levinson,73.0,Male,United States,United States,Hillsborough,['Diversified'],,,True,Decreased
31284,2023,2133,1.3,Li Denghai,73.0,Male,China,China,Laizhou,['Food & Beverage'],,,True,Decreased
31285,2023,2133,1.3,Fengluan Li,61.0,Female,China,China,Ruzhou,['Diversified'],,,True,Remained Even
31286,2023,2133,1.3,Li Yongqing,58.0,Male,China,China,Hangzhou,['Manufacturing'],,,True,Decreased
31287,2023,2133,1.3,Li Zhigang,46.0,Male,China,China,Wuhan,['Manufacturing'],,,True,Decreased
31288,2023,2133,1.3,Liu Gexin & family,71.0,Male,China,China,Chengdu,['Healthcare'],,,True,Returned to List
31289,2023,2133,1.3,Itamar Locks & family,68.0,Male,Brazil,Brazil,Rondonopolis,['Food & Beverage'],,,False,
31290,2023,2133,1.3,Lu Hongyan,45.0,Male,China,China,Xiamen,['Media & Entertainment'],,,True,Increased
31291,2023,2133,1.3,Lv Jianming,58.0,Male,Hong Kong,China,Hangzhou,['Healthcare'],,,True,Decreased
31292,2023,2133,1.3,Blairo Maggi,66.0,Male,Brazil,Brazil,Cuiaba,['Food & Beverage'],,,False,
31293,2023,2133,1.3,Yasseen Mansour,61.0,Male,Egypt,Egypt,Cairo,['Diversified'],,,True,Increased
31294,2023,2133,1.3,Charlwin Mao,,Male,China,China,Shanghai,['Fashion & Retail'],,,True,Decreased
31295,2023,2133,1.3,George Marcus,81.0,Male,United States,United States,Los Altos Hills,['Real Estate'],,,True,Decreased
31296,2023,2133,1.3,Yves-Loic Martin,57.0,Male,France,France,Nantes,['Healthcare'],,,True,Decreased
31297,2023,2133,1.3,Carsten Maschmeyer,63.0,Male,Germany,Germany,Munich,['Finance & Investments'],,,True,Increased
31298,2023,2133,1.3,Lillian Teh Li Ming,,Female,Malaysia,,,['Finance & Investments'],,,False,
31299,2023,2133,1.3,Martin Moller Nielsen,58.0,Male,Denmark,Switzerland,Lugano,['Logistics'],,,True,Remained Even
31300,2023,2133,1.3,Jahm Najafi,60.0,Male,United States,United States,Paradise Valley,['Finance & Investments'],,,True,
31301,2023,2133,1.3,Randal Nardone,67.0,Male,United States,United States,New York,['Finance & Investments'],,,True,Remained Even
31302,2023,2133,1.3,Nguyen Dang Quang,59.0,Male,Vietnam,Vietnam,Ho Chi Minh City,['Food & Beverage'],,,True,Decreased
31303,2023,2133,1.3,Kazuo Okada,80.0,Male,Japan,Japan,Tokyo,['Gambling & Casinos'],,,True,Decreased
31304,2023,2133,1.3,John Oyler,55.0,Male,United States,United States,,['Healthcare'],,,True,Increased
31305,2023,2133,1.3,William Teh Lee Pang,,Male,Malaysia,,,['Finance & Investments'],,,False,
31306,2023,2133,1.3,George Pedersen & family,87.0,Male,United States,United States,McLean,['Manufacturing'],,,True,Increased
31307,2023,2133,1.3,Qu Miranda,38.0,Female,China,China,Shanghai,['Fashion & Retail'],,,True,Decreased
31308,2023,2133,1.3,Jupally Rameshwar Rao,67.0,Male,India,India,Hyderabad,['Real Estate'],,,True,Increased
31309,2023,2133,1.3,G. M. Rao,72.0,Male,India,India,Bangalore,['Logistics'],,,True,Decreased
31310,2023,2133,1.3,P.V. Ramprasad Reddy,65.0,Male,India,India,Hyderabad,['Healthcare'],,,True,Decreased
31311,2023,2133,1.3,Satish Reddy,55.0,Male,India,India,Hyderabad,['Healthcare'],,,False,Remained Even
31312,2023,2133,1.3,Fernando Roig,75.0,Male,Spain,Spain,Valencia,['Fashion & Retail'],,,False,Decreased
31313,2023,2133,1.3,Igor Rotenberg,49.0,Male,Russia,Russia,Moscow,['Diversified'],,,True,Returned to List
31314,2023,2133,1.3,Seifeddin Rustamov,60.0,Male,Russia,United States,,['Manufacturing'],,,True,
31315,2023,2133,1.3,Deniz Sahenk,77.0,Female,Turkey,Turkey,Istanbul,['Diversified'],,,False,Remained Even
31316,2023,2133,1.3,Nobutada Saji,77.0,Male,Japan,Japan,Tokyo,['Food & Beverage'],,,False,Increased
31317,2023,2133,1.3,Hajime Satomi,81.0,Male,Japan,Japan,Tokyo,['Gambling & Casinos'],,,True,Remained Even
31318,2023,2133,1.3,James Scapa,66.0,Male,United States,United States,Atherton,['Technology'],,,True,Remained Even
31319,2023,2133,1.3,Stephan Schnabel,48.0,Male,Germany,,,['Manufacturing'],,,False,Increased
31320,2023,2133,1.3,Devi Shetty,70.0,Male,India,India,Bangalore,['Healthcare'],,,True,Increased
31321,2023,2133,1.3,Albert Shigaboutdinov,70.0,Male,Russia,Russia,Kazan,['Diversified'],,,True,Remained Even
31322,2023,2133,1.3,Diana Teh Li Shing,,Female,Malaysia,,,['Finance & Investments'],,,False,
31323,2023,2133,1.3,Denis Shtengelov,50.0,Male,Russia,Australia,Gold Coast,['Food & Beverage'],,,True,
31324,2023,2133,1.3,Fei Song,56.0,Male,China,China,Yantai,['Manufacturing'],,,True,Decreased
31325,2023,2133,1.3,Hal Steinbrenner,54.0,Male,United States,United States,Tampa,['Sports'],,,False,
31326,2023,2133,1.3,Jessica Steinbrenner,59.0,Female,United States,United States,Tampa,['Sports'],,,False,
31327,2023,2133,1.3,Jennifer Steinbrenner Swindal,63.0,Female,United States,United States,Tampa,['Sports'],,,False,
31328,2023,2133,1.3,Konstantin Strukov & family,64.0,Male,Russia,Russia,Chelyabinsk,['Metals & Mining'],,,True,Returned to List
31329,2023,2133,1.3,Rustem Sulteev,69.0,Male,Russia,Russia,Kazan,['Energy'],,,True,Remained Even
31330,2023,2133,1.3,Clemens Toennies,66.0,Male,Germany,Germany,Rheda-Wiedenbrück,['Food & Beverage'],,,True,Decreased
31331,2023,2133,1.3,Robert Toennies,44.0,Male,Germany,Germany,Rheda-Wiedenbrück,['Food & Beverage'],,,False,Decreased
31332,2023,2133,1.3,John Van Lieshout,77.0,Male,Australia,Australia,Brisbane,['Real Estate'],,,True,Decreased
31333,2023,2133,1.3,Pongsak Viddayakorn,89.0,Male,Thailand,Thailand,Bangkok,['Healthcare'],,,True,Increased
31334,2023,2133,1.3,Wang Jianguo,63.0,Male,China,China,Nanjing,['Fashion & Retail'],,,True,Decreased
31335,2023,2133,1.3,Junjin Wang,54.0,Male,China,China,Shanghai,['Service'],,,True,Decreased
31336,2023,2133,1.3,Wang Mingwang,55.0,Male,China,China,Shenzhen,['Manufacturing'],,,True,Decreased
31337,2023,2133,1.3,Wei Lidong & family,47.0,Male,China,China,Shanghai,['Technology'],,,True,Decreased
31338,2023,2133,1.3,Myron Wentz,83.0,Male,St. Kitts and Nevis,Cayman Islands,Grand Cayman,['Fashion & Retail'],,,True,Decreased
31339,2023,2133,1.3,Wu Xiaoge,50.0,Female,China,China,Chengdu,['Manufacturing'],,,True,
31340,2023,2133,1.3,Wu Xushun & family,74.0,Male,China,China,Wuhu,['Diversified'],,,True,Decreased
31341,2023,2133,1.3,Xiong Xiaochuan,57.0,Male,China,China,Shenzhen,['Healthcare'],,,True,
31342,2023,2133,1.3,Xu Shaochun,60.0,Male,China,China,Shenzhen,['Technology'],,,True,Decreased
31343,2023,2133,1.3,Yan Jane & family,53.0,Female,China,China,Beijing,['Technology'],,,True,Increased
31344,2023,2133,1.3,Zeng Chaoyi,54.0,Male,China,China,Changsha,['Manufacturing'],,,True,Remained Even
31345,2023,2133,1.3,Peng Zhao,52.0,Male,China,China,Beijing,['Service'],,,True,Remained Even
31346,2023,2133,1.3,Zhao Tongtong,56.0,Female,Canada,Hong Kong,Hong Kong,['Service'],,,True,Returned to List
31347,2023,2133,1.3,Kostyantin Zhevago,49.0,Male,Ukraine,Ukraine,Kiev,['Metals & Mining'],,,True,Remained Even
31348,2023,2133,1.3,Zong Yanmin,,Male,China,China,Jinan,['Manufacturing'],,,True,Remained Even
31349,2023,2259,1.2,Sanjay Agarwal,52.0,Male,India,India,Jaipur,['Finance & Investments'],,,True,Remained Even
31350,2023,2259,1.2,Hamad bin Jassim bin Jaber Al Thani,63.0,Male,Qatar,Qatar,Doha,['Finance & Investments'],,,False,Remained Even
31351,2023,2259,1.2,Joao Alves de Queiroz Filho,70.0,Male,Brazil,Brazil,São Paulo,['Diversified'],,,True,Increased
31352,2023,2259,1.2,Jose Maria Aristrain,60.0,Male,Spain,Switzerland,Gstaad,['Metals & Mining'],,,False,Remained Even
31353,2023,2259,1.2,Michael Arougheti,50.0,Male,United States,United States,Nyack,['Finance & Investments'],,,True,
31354,2023,2259,1.2,Tope Awotona,41.0,Male,United States,United States,Atlanta,['Technology'],Calendly,,True,Decreased
31355,2023,2259,1.2,Mehmet Aydinlar,66.0,Male,Turkey,Turkey,Istanbul,['Healthcare'],,,True,Decreased
31356,2023,2259,1.2,Danna Azrieli,55.0,Female,Israel,Israel,Herzliya,['Real Estate'],,,False,Decreased
31357,2023,2259,1.2,Naomi Azrieli,57.0,Female,Canada,Canada,Toronto,['Real Estate'],,,False,Decreased
31358,2023,2259,1.2,Sharon Azrieli,62.0,Female,Canada,Canada,Montreal,['Real Estate'],,,False,Decreased
31359,2023,2259,1.2,Bai Houshan,59.0,Male,China,China,Ningbo,['Energy'],,,True,Decreased
31360,2023,2259,1.2,Thomas Bailey,86.0,Male,United States,United States,Aspen,['Finance & Investments'],,,True,Remained Even
31361,2023,2259,1.2,Bernhard Braun-Luedicke,46.0,Male,Germany,Germany,Melsungen,['Healthcare'],,,False,Decreased
31362,2023,2259,1.2,Eva Maria Braun-Luedicke,36.0,Female,Germany,Germany,Melsungen,['Healthcare'],,,False,Decreased
31363,2023,2259,1.2,Friederike Braun-Luedicke,39.0,Female,Germany,Germany,Melsungen,['Healthcare'],,,False,Remained Even
31364,2023,2259,1.2,Jeffrey Cheah,78.0,Male,Malaysia,Malaysia,Kuala Lumpur,['Real Estate'],,,True,Decreased
31365,2023,2259,1.2,Chen Xianbao & family,63.0,Male,China,China,Hefei,['Food & Beverage'],,,True,Decreased
31366,2023,2259,1.2,Cheng Xianfeng,54.0,Male,China,China,Hefei,['Healthcare'],,,True,Decreased
31367,2023,2259,1.2,Chung Yong-jin,54.0,Male,South Korea,South Korea,Seoul,['Fashion & Retail'],Shinsegae,,False,Decreased
31368,2023,2259,1.2,Darwin Deason,82.0,Male,United States,United States,Dallas,['Service'],,,True,Decreased
31369,2023,2259,1.2,Diego Della Valle,69.0,Male,Italy,Italy,Sant'' Elpidio A Mare,['Fashion & Retail'],,,False,Decreased
31370,2023,2259,1.2,Ashwin Desai,71.0,Male,India,India,Surat,['Manufacturing'],,,True,
31371,2023,2259,1.2,Richard Desmond,71.0,Male,United Kingdom,United Kingdom,London,['Media & Entertainment'],,,True,Decreased
31372,2023,2259,1.2,Ding Shui Po,52.0,Male,China,China,Quanzhou,['Fashion & Retail'],,,False,Decreased
31373,2023,2259,1.2,Sefik Yilmaz Dizdar,85.0,Male,Turkey,Turkey,Istanbul,['Fashion & Retail'],,,True,Increased
31374,2023,2259,1.2,Mathias Doepfner,60.0,Male,Germany,Germany,Potsdam,['Media & Entertainment'],,,False,Decreased
31375,2023,2259,1.2,Farhad Ebrahimi,84.0,Male,United States,United States,Denver,['Manufacturing'],,,True,
31376,2023,2259,1.2,Jose Roberto Ermirio de Moraes,65.0,Male,Brazil,Brazil,Sao Paulo,['Diversified'],,,False,Decreased
31377,2023,2259,1.2,Jose Ermirio de Moraes Neto,70.0,Male,Brazil,Brazil,Sao Paulo,['Diversified'],,,False,Decreased
31378,2023,2259,1.2,Fang Hongbo,56.0,Male,China,China,Shunde,['Manufacturing'],,,True,Decreased
31379,2023,2259,1.2,David Feffer,66.0,Male,Brazil,Brazil,São Paulo,['Manufacturing'],,,False,Decreased
31380,2023,2259,1.2,Zsolt Felcsuti,51.0,Male,Hungary,Hungary,,['Manufacturing'],,,True,
31381,2023,2259,1.2,Ben Francis,30.0,Male,United Kingdom,United Kingdom,Birmingham,['Fashion & Retail'],,,True,
31382,2023,2259,1.2,Gary Friedman,65.0,Male,United States,United States,Belvedere,['Fashion & Retail'],,,True,Decreased
31383,2023,2259,1.2,Dan Gertler,49.0,Male,Israel,Israel,Bnei Brak,['Metals & Mining'],,,False,Remained Even
31384,2023,2259,1.2,Balkrishan Goenka,56.0,Male,India,India,Mumbai,['Manufacturing'],,,True,Decreased
31385,2023,2259,1.2,Lawrence Golub,63.0,Male,United States,United States,New York,['Finance & Investments'],,Investor,True,Remained Even
31386,2023,2259,1.2,Saroj Rani Gupta,72.0,Female,India,India,Delhi,['Manufacturing'],,,True,
31387,2023,2259,1.2,Anthony Hall,67.0,Male,Australia,Australia,Melbourne,['Technology'],,,True,
31388,2023,2259,1.2,Fahed Hariri,42.0,Male,Lebanon,United Kingdom,London,['Construction & Engineering'],,,False,Remained Even
31389,2023,2259,1.2,Richard Hayne,75.0,Male,United States,United States,Philadelphia,['Fashion & Retail'],Urban Outfitters Inc.,"Chairman, President & Chief Executive Officer",True,Remained Even
31390,2023,2259,1.2,Michael Heine,73.0,Male,Australia,Australia,Melbourne,['Finance & Investments'],,,True,Remained Even
31391,2023,2259,1.2,Orion Hindawi,43.0,Male,United States,United States,Seattle,['Technology'],Tanium,CEO,True,Decreased
31392,2023,2259,1.2,Lawrence Ho,46.0,Male,Hong Kong,Hong Kong,Hong Kong,['Gambling & Casinos'],,,False,Returned to List
31393,2023,2259,1.2,Huang Guanlin,58.0,Male,China,China,Ningbo,['Fashion & Retail'],,,True,Decreased
31394,2023,2259,1.2,Sam Hupert,68.0,Male,Australia,Australia,Melbourne,['Technology'],,,True,
31395,2023,2259,1.2,Mohammed Ibrahim,76.0,Male,United Kingdom,United Kingdom,London,['Telecom'],Mo Ibrahim Foundation,Founder,True,Remained Even
31396,2023,2259,1.2,Shirley Kao,66.0,Female,Taiwan,Taiwan,Tainan,['Food & Beverage'],,,False,Remained Even
31397,2023,2259,1.2,David Kaplan,55.0,Male,United States,United States,Los Angeles,['Finance & Investments'],,,True,
31398,2023,2259,1.2,Kim Kardashian,42.0,Female,United States,United States,Hidden Hills,['Fashion & Retail'],,Personality,True,Decreased
31399,2023,2259,1.2,Ke Guihua,57.0,Male,China,China,Shanghai,['Manufacturing'],,,True,Increased
31400,2023,2259,1.2,Ke Yunfeng & family,56.0,Male,China,China,Guangzhou,['Healthcare'],,,True,Increased
31401,2023,2259,1.2,Alexander Klyachin,55.0,Male,Russia,Russia,Moscow,['Real Estate'],,,True,Returned to List
31402,2023,2259,1.2,Christine Knauf,,Female,Germany,Germany,Berlin,['Manufacturing'],,,False,Decreased
31403,2023,2259,1.2,Karl Knauf,,Male,Germany,Germany,Iphofen,['Manufacturing'],,,False,Decreased
31404,2023,2259,1.2,Suresh Krishna,86.0,Male,India,India,Chennai,['Automotive'],,,False,Increased
31405,2023,2259,1.2,Guy Laliberté,63.0,Male,Canada,Canada,Montreal,['Media & Entertainment'],Cirque du Soleil,Cofounder and CEO,True,Remained Even
31406,2023,2259,1.2,Lee Su-jin,45.0,Male,South Korea,South Korea,,['Technology'],,,True,
31407,2023,2259,1.2,Li Guoqing,53.0,Male,China,China,Hangzhou,['Manufacturing'],,,True,Decreased
31408,2023,2259,1.2,Li Li,59.0,Male,China,China,Shenzhen,['Healthcare'],,,True,Decreased
31409,2023,2259,1.2,Li Ruiqiang,43.0,Male,China,China,Beijing,['Healthcare'],,,True,Decreased
31410,2023,2259,1.2,Zhen Li & family,59.0,Male,China,China,Hefei,['Manufacturing'],,,True,Decreased
31411,2023,2259,1.2,Guangwei Liang,59.0,Male,China,China,Shenzhen,['Manufacturing'],,,True,Decreased
31412,2023,2259,1.2,Liu Ming Hui,60.0,Male,China,Hong Kong,Hong Kong,['Energy'],,,True,Decreased
31413,2023,2259,1.2,Frederic Luddy,68.0,Male,United States,United States,San Diego,['Technology'],ServiceNow,Founder and Chief Product Officer,True,Decreased
31414,2023,2259,1.2,"Cargill MacMillan, III.",63.0,Male,United States,United States,Boulder,['Food & Beverage'],,,False,Decreased
31415,2023,2259,1.2,John MacMillan,73.0,Male,United States,United States,Plymouth,['Food & Beverage'],,,False,Decreased
31416,2023,2259,1.2,Martha MacMillan,71.0,Female,United States,United States,Orono,['Food & Beverage'],,,False,Decreased
31417,2023,2259,1.2,William MacMillan,68.0,Male,United States,United States,Englewood,['Food & Beverage'],,,False,Decreased
31418,2023,2259,1.2,Keshub Mahindra,99.0,Male,India,India,Mumbai,['Diversified'],,,False,Returned to List
31419,2023,2259,1.2,Mao Zhongwu,60.0,Male,China,China,Changsha,['Manufacturing'],,,True,Decreased
31420,2023,2259,1.2,Jorge Mas,60.0,Male,United States,United States,Miami,['Construction & Engineering'],,,False,Increased
31421,2023,2259,1.2,Lorinc Meszaros,57.0,Male,Hungary,Hungary,Felcsút,['Diversified'],,,True,Remained Even
31422,2023,2259,1.2,Jeffrey Michael & family,66.0,Male,United States,United States,Minnetonka,['Technology'],,,True,Increased
31423,2023,2259,1.2,Alan Miller & family,85.0,Male,United States,United States,Lower Merion,['Healthcare'],,,True,Decreased
31424,2023,2259,1.2,Ulrich Mommert & family,82.0,Male,Austria,,,['Automotive'],,,True,Remained Even
31425,2023,2259,1.2,Neide Helena de Moraes,68.0,Female,Brazil,Brazil,Sao Paulo,['Diversified'],,,False,Decreased
31426,2023,2259,1.2,Scott Nuttall,50.0,Male,United States,United States,New York,['Finance & Investments'],,,True,Increased
31427,2023,2259,1.2,Kailashchandra Nuwal,65.0,Male,India,,,['Manufacturing'],,,False,
31428,2023,2259,1.2,Axel Oberwelland & family,56.0,Male,Germany,Germany,Berlin,['Food & Beverage'],,,False,
31429,2023,2259,1.2,Jonathan Oringer,48.0,Male,United States,United States,Miami Beach,['Technology'],,,True,Decreased
31430,2023,2259,1.2,Vitaly Orlov,58.0,Male,Russia,Russia,Murmansk,['Food & Beverage'],,,True,Returned to List
31431,2023,2259,1.2,Jose Isaac Peres & family,82.0,Male,Brazil,Brazil,Rio de Janeiro,['Real Estate'],,,True,Increased
31432,2023,2259,1.2,Markus Persson,43.0,Male,Sweden,Sweden,Stockholm,['Media & Entertainment'],,,True,Decreased
31433,2023,2259,1.2,Mark Pincus,57.0,Male,United States,United States,San Francisco,['Technology'],Zynga Inc,Chairman,True,Decreased
31434,2023,2259,1.2,Murdaya Poo,82.0,Male,Indonesia,Indonesia,Jakarta,['Diversified'],,,False,Remained Even
31435,2023,2259,1.2,Forrest Preston,90.0,Male,United States,United States,Cleveland,['Healthcare'],,,True,Decreased
31436,2023,2259,1.2,Qian Ying,57.0,Female,China,China,Nanyang,['Food & Beverage'],,,True,Decreased
31437,2023,2259,1.2,Jimmy Rane,76.0,Male,United States,United States,Abbeville,['Manufacturing'],,,True,
31438,2023,2259,1.2,Andrei Rappoport,59.0,Male,Russia,Switzerland,Lugano,['Finance & Investments'],,,True,Remained Even
31439,2023,2259,1.2,Hugo Ribeiro & family,,Male,Brazil,Brazil,Rondonopolis,['Food & Beverage'],,Entrepreneur,False,
31440,2023,2259,1.2,Bennett Rosenthal,59.0,Male,United States,United States,Los Angeles,['Finance & Investments'],,,True,
